,BikeTypeCat,AgeBandCat,IncomeBandCat,MaritalStatusCat,OccupationCat,CommuteDistanceCat,GenderCat,ChildrenAtHomeCat,CountryRegionCodeCat,HouseOwnerFlagCat,EducationCat
2691,1,2,0,1,4,1,0,0,4,0,1
2692,0,3,1,0,4,0,0,1,5,1,1
2693,0,2,1,1,3,2,0,0,0,0,0
2694,1,3,1,0,1,0,1,1,0,0,1
2695,1,3,0,1,2,0,1,1,4,1,2
2696,1,2,1,0,3,3,1,0,1,1,1
2697,1,3,0,1,0,1,1,0,1,0,3
2698,1,2,0,0,4,1,0,1,4,1,0
2699,1,3,0,1,2,3,1,0,4,1,2
2700,1,4,1,0,4,4,1,0,5,1,4
2701,0,2,0,0,4,3,1,1,5,1,0
2702,1,2,0,0,4,4,0,0,5,1,2
2703,1,3,1,1,1,1,0,0,5,0,0
2704,1,5,0,0,1,0,0,0,0,1,0
2705,0,2,1,0,3,2,1,0,0,1,0
2706,1,2,0,0,2,0,1,0,3,1,4
2707,1,5,1,0,1,3,1,0,5,1,0
2708,1,2,0,0,0,0,1,0,3,1,0
2709,1,5,2,1,1,3,0,1,5,1,1
2710,1,4,2,0,1,3,0,1,5,1,0
2711,1,4,1,0,4,4,1,0,5,1,4
2712,1,5,1,0,1,2,1,0,5,1,0
2713,1,3,1,1,4,1,0,0,5,1,1
2714,0,3,0,1,2,3,0,1,3,1,3
2715,1,4,1,0,3,3,0,1,5,0,3
2716,1,3,2,1,1,3,1,1,5,1,0
2717,1,2,2,0,3,4,1,1,5,1,3
2718,1,4,1,1,3,4,0,1,5,1,2
2719,0,3,1,1,3,2,0,0,0,0,0
2720,1,5,1,0,1,2,0,1,5,1,0
2721,1,2,0,0,4,0,1,1,4,1,0
2722,1,4,0,0,2,0,1,0,4,1,3
2723,0,4,1,0,3,1,0,0,1,0,2
2724,1,4,0,1,1,4,0,0,0,1,0
2725,1,2,2,1,1,2,0,1,0,1,3
2726,0,2,0,1,2,0,0,0,0,0,3
2727,1,3,2,1,1,1,0,0,0,0,1
2728,0,3,0,0,0,0,0,0,3,1,1
2729,1,3,0,0,4,0,0,1,4,1,0
2730,1,2,0,0,0,1,1,1,2,1,3
2731,1,4,1,1,3,2,0,1,5,1,2
2732,1,4,1,1,3,0,0,0,1,0,1
2733,0,3,1,0,3,3,0,0,5,1,1
2734,1,2,1,0,3,2,1,0,0,1,0
2735,0,3,1,1,3,2,0,0,0,1,0
2736,0,2,0,1,2,3,1,1,0,0,2
2737,0,2,0,0,2,3,1,1,0,1,2
2738,1,3,1,1,3,0,0,0,0,1,0
2739,1,2,2,1,1,3,0,0,0,0,1
2740,1,4,0,1,2,0,1,0,3,1,3
2741,0,3,1,0,4,3,0,1,5,1,0
2742,1,4,2,1,3,4,0,1,2,1,2
2743,1,5,1,1,1,2,1,0,3,1,2
2744,1,2,0,1,0,0,0,0,4,0,3
2745,1,5,1,1,1,1,0,0,5,1,0
2746,1,2,1,1,3,4,1,0,0,0,0
2747,1,4,2,1,3,4,0,1,5,1,3
2748,1,3,1,1,3,4,0,0,0,0,0
2749,1,5,0,0,2,3,0,0,4,1,3
2750,0,2,0,0,2,0,1,1,3,1,2
2751,1,4,0,1,0,0,0,0,3,1,1
2752,1,4,1,1,3,0,0,0,5,0,3
2753,1,2,1,1,3,2,1,0,0,0,0
2754,1,3,2,1,1,2,0,1,0,1,2
2755,1,2,1,1,1,0,0,0,0,1,1
2756,0,3,1,0,3,2,0,0,0,1,0
2757,0,2,0,1,2,3,0,0,3,1,2
2758,1,5,0,1,0,0,1,0,4,1,1
2759,1,3,0,1,0,0,1,0,4,1,1
2760,1,3,2,0,1,2,0,1,0,1,2
2761,1,2,2,0,3,2,0,1,0,1,4
2762,1,3,2,0,1,0,0,0,0,1,1
2763,1,3,2,1,3,4,0,1,3,1,3
2764,1,2,0,1,0,0,0,0,4,0,3
2765,1,2,0,0,2,0,0,0,3,1,1
2766,1,4,0,1,0,0,0,0,3,1,1
2767,1,3,1,1,4,0,0,0,4,1,1
2768,1,3,2,1,1,3,0,1,5,1,0
2769,1,3,2,1,1,2,1,1,0,1,2
2770,1,2,1,1,3,2,0,0,0,0,0
2771,1,4,2,0,3,0,0,1,2,1,3
2772,1,3,0,1,2,1,1,0,3,0,2
2773,0,2,0,0,0,1,1,1,3,1,3
2774,1,4,2,1,3,4,1,1,2,1,2
2775,1,3,0,0,4,0,1,1,2,1,0
2776,1,2,0,0,4,1,1,1,4,1,0
2777,1,3,0,1,2,0,0,1,3,1,2
2778,1,3,0,1,4,2,1,1,1,1,2
2779,1,2,2,0,1,0,1,1,0,1,0
2780,1,2,1,1,1,0,1,1,0,1,1
2781,0,4,0,0,2,0,0,0,4,1,1
2782,1,4,0,1,2,0,1,1,4,0,3
2783,1,2,1,0,4,0,0,0,4,1,1
2784,0,2,0,1,2,1,0,0,2,0,2
2785,0,3,1,0,4,3,1,1,5,1,0
2786,0,3,1,1,3,0,0,0,5,0,1
2787,1,5,1,0,1,2,1,0,5,1,0
2788,1,3,2,0,1,2,0,1,0,1,2
2789,1,3,2,0,1,3,0,0,0,1,1
2790,0,3,1,1,3,2,0,0,0,1,0
2791,1,5,1,0,4,4,0,1,3,1,4
2792,1,4,0,0,0,3,0,0,4,1,3
2793,1,3,0,0,0,0,1,0,2,1,1
2794,1,5,1,1,3,3,1,0,2,0,3
2795,0,2,1,1,4,0,0,1,5,0,0
2796,0,2,1,1,4,0,1,1,5,0,0
2797,1,4,1,0,1,2,0,0,5,1,0
2798,1,3,1,0,3,1,0,0,0,1,0
2799,1,4,1,0,4,4,0,0,0,1,3
2800,1,5,0,0,0,0,0,0,4,1,0
2801,1,4,0,1,0,3,0,0,4,1,3
2802,1,2,0,1,4,0,0,0,5,0,2
2803,1,4,2,0,3,1,0,1,5,1,3
2804,1,2,2,0,1,2,0,1,0,0,2
2805,1,3,2,0,1,2,0,1,0,1,3
2806,0,4,0,0,0,0,0,0,4,1,1
2807,0,2,0,0,2,1,1,0,3,0,2
2808,0,2,0,1,0,0,0,1,2,1,3
2809,1,3,3,0,1,1,0,0,5,1,0
2810,1,5,1,0,1,2,0,0,5,1,0
2811,1,5,1,0,3,3,1,1,5,1,3
2812,1,2,1,1,3,4,1,0,0,0,0
2813,1,2,2,1,1,2,0,1,0,1,2
2814,1,3,1,0,3,1,1,1,0,1,0
2815,1,2,0,0,4,4,1,0,5,1,2
2816,1,2,0,1,0,4,0,0,5,1,4
2817,1,4,1,1,3,4,0,0,5,1,3
2818,1,4,1,1,3,4,1,1,5,1,3
2819,1,5,0,1,0,0,1,0,4,1,0
2820,0,2,1,0,3,3,1,0,5,1,1
2821,1,5,1,1,1,2,1,0,5,1,0
2822,1,3,2,0,1,2,1,1,0,1,2
2823,1,3,2,1,1,1,1,0,0,0,1
2824,0,2,2,1,3,2,1,1,0,1,4
2825,0,3,0,0,4,0,0,1,3,1,0
2826,0,2,0,1,2,4,0,1,3,0,2
2827,1,4,0,1,0,0,0,0,2,1,1
2828,1,4,0,1,0,0,0,0,4,1,1
2829,1,4,0,0,0,0,0,0,3,1,0
2830,1,2,1,0,4,0,1,0,5,0,1
2831,1,2,1,0,3,2,1,0,0,1,0
2832,1,3,2,1,1,0,1,0,0,1,1
2833,0,2,2,0,1,2,1,1,0,1,2
2834,0,4,0,0,0,0,0,0,4,1,1
2835,1,3,0,1,0,0,1,0,2,1,0
2836,1,3,0,1,2,1,1,0,3,0,4
2837,1,4,1,0,3,4,1,1,5,1,3
2838,1,4,1,0,3,3,1,1,1,1,0
2839,0,3,2,0,3,2,0,1,0,1,4
2840,1,2,0,1,0,1,1,0,1,1,3
2841,1,5,1,0,1,1,1,1,5,1,0
2842,1,2,1,0,1,0,0,0,0,1,1
2843,1,3,2,1,1,4,0,0,0,1,1
2844,0,2,0,0,2,0,1,0,4,0,1
2845,1,5,2,0,3,2,0,1,2,1,3
2846,1,3,2,0,3,2,0,1,0,1,4
2847,1,3,2,0,1,2,1,1,0,1,2
2848,1,2,1,1,3,2,1,0,0,1,0
2849,1,3,2,0,1,3,1,0,0,1,1
2850,0,3,0,0,4,1,1,1,3,1,0
2851,1,5,1,1,3,2,1,1,3,1,3
2852,1,4,1,0,4,3,0,0,1,1,3
2853,1,5,1,0,1,4,0,0,5,1,1
2854,1,4,0,0,2,0,0,0,2,1,3
2855,0,2,1,1,3,0,0,0,5,0,1
2856,1,2,1,1,3,2,1,0,0,1,0
2857,1,3,2,0,1,2,0,1,0,1,2
2858,0,3,1,1,3,2,1,0,0,0,0
2859,1,2,0,1,2,1,0,0,2,0,4
2860,1,2,0,1,4,4,0,0,5,1,2
2861,1,4,1,0,4,0,1,0,1,0,3
2862,1,4,1,1,3,4,0,1,5,1,3
2863,1,4,1,1,3,1,0,1,5,0,3
2864,1,3,0,1,0,1,1,1,3,1,3
2865,1,4,1,0,1,2,1,1,5,1,0
2866,1,5,1,0,1,4,1,0,5,1,0
2867,1,2,1,0,3,2,0,0,0,0,0
2868,1,4,0,1,2,0,1,1,4,1,2
2869,1,2,1,0,3,4,0,0,5,1,3
2870,0,3,1,0,3,3,0,0,5,1,1
2871,0,2,1,0,3,3,1,0,5,1,1
2872,1,3,2,0,3,2,0,1,0,0,4
2873,1,3,1,0,3,1,0,1,0,1,0
2874,1,4,1,0,4,4,1,0,0,1,3
2875,1,5,1,0,3,2,0,1,3,1,3
2876,1,3,0,1,0,1,1,1,2,1,3
2877,1,4,1,1,3,3,0,1,1,1,0
2878,0,2,1,1,4,0,1,1,5,0,0
2879,0,3,1,0,3,3,1,0,5,1,1
2880,1,4,2,0,3,4,0,1,3,1,3
2881,1,5,1,0,1,4,1,1,3,1,2
2882,1,2,0,1,2,3,0,0,3,0,2
2883,1,2,2,1,1,2,1,1,0,1,2
2884,1,2,1,1,3,2,1,0,0,0,0
2885,1,4,1,1,3,2,1,1,3,1,2
2886,1,4,2,1,3,4,0,1,2,1,2
2887,1,2,0,0,4,4,0,0,5,1,2
2888,0,3,0,1,3,3,1,0,5,0,0
2889,1,5,1,0,1,2,1,0,5,1,0
2890,1,3,1,0,4,0,1,1,1,0,1
2891,1,3,2,1,1,1,0,0,0,0,1
2892,1,2,0,1,2,0,0,0,4,0,4
2893,1,2,1,0,3,4,0,0,5,1,3
2894,1,3,1,1,3,3,0,0,5,1,1
2895,1,5,1,1,1,2,0,1,5,1,0
2896,1,2,1,0,3,2,0,0,0,1,0
2897,1,3,1,1,1,0,0,1,0,1,1
2898,1,3,1,0,3,0,0,0,0,1,0
2899,0,3,1,1,3,2,0,0,0,0,0
2900,0,5,0,0,0,0,1,0,4,1,0
2901,1,4,1,0,3,0,1,1,5,1,3
2902,1,4,0,0,2,0,1,0,4,1,3
2903,1,2,1,1,3,2,1,0,0,1,0
2904,1,2,2,1,1,0,1,0,0,0,1
2905,1,3,2,1,1,0,0,0,0,0,1
2906,1,3,1,1,3,0,0,0,0,0,0
2907,1,4,0,0,4,0,0,0,4,1,0
2908,1,5,0,0,0,0,0,0,4,1,0
2909,1,5,2,0,1,4,0,1,2,1,0
2910,0,3,1,1,3,3,0,0,5,1,1
2911,0,2,1,0,3,3,1,0,5,1,1
2912,1,3,0,0,4,1,1,0,1,1,1
2913,1,2,1,1,3,2,1,0,0,0,0
2914,0,3,0,0,4,0,0,1,2,1,0
2915,0,4,0,0,0,0,1,0,4,1,1
2916,1,4,1,0,4,4,1,0,0,1,3
2917,1,4,2,0,1,3,0,1,5,1,0
2918,0,3,1,1,4,0,1,1,5,0,0
2919,1,5,1,0,1,1,1,0,5,1,0
2920,0,3,1,0,3,3,0,0,5,1,1
2921,1,3,0,1,4,1,1,0,1,1,1
2922,1,3,0,1,2,3,0,0,3,0,2
2923,1,3,0,1,0,0,1,0,4,1,0
2924,1,4,1,1,3,2,0,1,2,1,2
2925,1,5,0,1,2,1,0,0,3,1,3
2926,0,4,1,0,4,1,0,0,1,0,4
2927,1,3,2,0,3,2,1,1,0,0,4
2928,0,4,0,1,2,0,1,1,4,0,3
2929,1,3,0,0,4,0,0,0,4,1,0
2930,1,5,0,1,0,0,1,0,4,1,1
2931,1,2,0,1,4,1,0,0,1,0,2
2932,1,5,0,0,0,0,0,0,4,1,1
2933,1,5,0,0,2,1,0,0,2,1,3
2934,1,3,2,0,3,2,1,1,0,1,4
2935,1,2,1,0,3,2,0,0,0,1,0
2936,1,2,1,1,3,2,1,0,0,1,0
2937,1,4,1,0,4,4,0,0,0,1,3
2938,0,2,0,1,2,3,1,0,4,1,3
2939,1,4,2,0,1,0,0,1,5,1,0
2940,1,5,2,1,1,0,1,1,5,0,1
2941,1,5,1,0,1,3,0,1,5,1,0
2942,1,3,0,0,4,0,1,1,1,0,0
2943,0,2,3,0,1,0,1,1,0,1,0
2944,0,5,0,0,4,4,1,0,0,1,2
2945,1,4,1,0,4,4,0,0,0,1,3
2946,1,4,0,1,0,0,0,0,4,1,1
2947,1,4,1,0,3,2,0,1,5,1,3
2948,1,5,1,0,3,2,1,1,5,1,3
2949,1,4,1,1,4,1,1,0,0,0,3
2950,0,2,1,1,1,0,0,0,0,1,1
2951,0,3,2,0,1,0,0,0,0,1,1
2952,0,3,1,1,3,0,0,1,0,0,0
2953,0,5,0,0,0,4,1,1,0,1,4
2954,1,3,0,1,2,1,0,1,2,0,3
2955,0,5,0,0,3,2,1,0,5,1,2
2956,1,4,0,0,4,4,1,0,0,1,2
2957,1,4,1,1,3,0,0,1,0,0,0
2958,1,4,1,0,4,0,1,0,0,1,3
2959,1,4,1,1,3,3,0,0,0,1,0
2960,0,5,0,0,0,4,1,1,0,1,4
2961,1,2,0,1,4,1,0,0,5,0,3
2962,1,5,1,0,3,2,1,1,3,1,2
2963,0,4,0,0,0,0,1,0,4,1,1
2964,1,5,0,0,0,0,0,0,4,1,0
2965,1,3,0,0,0,0,1,0,4,1,0
2966,1,3,0,0,0,0,1,0,3,1,1
2967,1,4,0,0,3,4,0,0,5,0,3
2968,1,4,2,0,3,4,1,1,2,1,2
2969,0,3,1,1,4,0,1,1,5,0,0
2970,1,5,0,0,0,1,0,0,0,0,3
2971,0,3,0,0,0,1,0,0,3,1,0
2972,0,3,0,1,3,0,0,0,5,0,0
2973,0,3,1,0,4,3,0,1,5,1,0
2974,1,2,1,1,3,2,0,0,0,1,0
2975,1,4,1,0,4,4,1,0,0,1,3
2976,0,3,2,0,3,2,0,1,0,1,4
2977,1,3,2,1,1,0,1,1,0,1,4
2978,1,3,1,1,4,4,1,0,0,1,3
2979,1,4,1,0,4,1,1,0,0,0,2
2980,1,5,1,0,3,3,0,1,5,0,3
2981,1,5,1,1,3,2,1,1,5,1,3
2982,1,4,1,1,3,4,0,0,0,1,0
2983,0,3,1,1,3,0,0,1,0,0,0
2984,1,4,1,0,4,0,0,1,0,1,3
2985,0,2,0,0,0,0,0,0,4,0,0
2986,1,3,0,0,4,0,0,1,2,1,0
2987,1,2,0,1,4,1,1,0,5,0,3
2988,1,3,1,0,4,3,0,0,1,1,3
2989,1,5,0,0,1,0,1,0,0,1,0
2990,1,4,1,1,4,1,1,0,0,0,2
2991,0,4,1,1,4,4,0,0,0,1,2
2992,0,4,0,1,2,0,1,0,3,0,3
2993,1,3,0,0,0,0,1,1,3,0,3
2994,1,4,3,0,3,2,1,1,4,1,4
2995,1,4,0,0,2,0,1,0,4,1,3
2996,1,4,2,0,1,0,0,1,5,1,0
2997,1,5,0,0,4,1,0,0,0,0,2
2998,0,5,0,1,0,4,0,0,0,1,3
2999,1,2,0,1,0,1,1,1,2,1,3
3000,1,2,0,1,0,0,0,1,3,1,3
3001,0,5,1,1,1,4,0,0,1,1,1
3002,1,4,1,0,4,4,0,0,0,1,3
3003,1,3,1,0,3,4,1,0,0,1,0
3004,1,4,1,1,4,4,0,0,0,1,3
3005,0,2,2,0,1,4,1,0,0,1,1
3006,0,3,0,1,2,0,1,1,4,0,3
3007,1,3,0,1,2,0,0,1,3,1,4
3008,1,4,2,0,3,4,1,1,2,0,2
3009,1,2,0,0,2,1,1,0,4,0,3
3010,1,3,2,0,1,0,0,0,0,1,0
3011,1,5,0,0,4,4,0,0,0,1,3
3012,1,3,1,0,4,1,1,0,0,0,2
3013,1,5,1,1,3,2,1,1,5,1,3
3014,1,5,3,1,1,0,0,1,4,0,1
3015,1,3,1,0,4,4,1,1,0,1,3
3016,1,5,0,1,1,4,1,0,0,1,0
3017,1,3,2,0,1,0,0,1,0,1,4
3018,0,4,0,0,0,0,1,0,4,1,0
3019,1,3,0,1,2,0,1,1,2,1,4
3020,1,2,0,0,4,4,0,0,5,1,2
3021,0,3,1,0,3,3,0,0,5,1,1
3022,1,5,1,1,1,4,1,0,0,1,1
3023,1,5,0,0,4,4,1,0,0,1,2
3024,1,4,1,1,3,4,0,0,0,1,2
3025,1,3,1,1,3,3,1,1,5,1,3
3026,1,3,1,1,3,0,1,0,0,0,0
3027,0,5,0,0,0,1,1,0,0,0,3
3028,0,4,0,0,1,1,1,0,0,0,0
3029,0,4,1,1,4,1,1,0,0,0,3
3030,1,4,1,0,4,4,1,0,0,1,3
3031,1,3,0,0,4,0,1,1,2,1,0
3032,1,3,2,0,3,4,0,1,2,1,3
3033,1,5,0,0,0,1,0,0,0,0,3
3034,1,5,0,0,4,4,0,0,0,1,2
3035,1,3,1,1,4,4,0,0,0,1,3
3036,0,2,3,0,1,0,1,1,0,1,0
3037,1,3,0,0,0,0,0,0,4,1,0
3038,0,2,0,0,0,0,0,0,4,1,1
3039,1,4,1,1,3,4,0,1,5,1,2
3040,1,5,0,0,1,0,1,0,0,1,0
3041,1,4,1,1,4,1,1,0,0,0,2
3042,1,2,1,0,3,2,0,0,0,1,0
3043,0,4,0,1,2,0,0,0,3,0,3
3044,0,3,0,1,2,0,0,1,4,1,2
3045,1,4,1,1,4,4,0,0,5,1,4
3046,1,4,0,1,0,0,0,0,4,1,1
3047,1,5,2,1,3,2,0,1,2,1,3
3048,0,4,1,1,1,3,1,1,5,0,0
3049,1,5,1,0,3,2,0,1,5,1,3
3050,1,5,1,0,3,2,1,1,5,1,3
3051,1,4,1,0,4,0,0,0,0,1,3
3052,1,3,0,1,0,1,0,1,2,1,3
3053,1,3,0,1,2,0,1,1,3,1,4
3054,1,3,0,0,2,0,1,1,2,0,3
3055,0,3,1,1,3,0,1,0,5,0,1
3056,1,5,1,0,3,3,0,1,5,1,3
3057,1,4,1,0,3,3,0,1,5,0,3
3058,0,3,1,0,4,3,0,1,5,1,0
3059,0,2,1,1,3,0,1,0,5,0,1
3060,0,5,1,1,1,2,1,0,5,1,0
3061,1,5,1,0,3,3,0,1,5,1,3
3062,0,2,1,0,1,0,0,0,0,0,1
3063,0,3,1,0,1,0,1,1,0,1,1
3064,0,5,0,0,0,4,1,0,0,0,3
3065,1,4,0,1,2,0,1,0,4,1,3
3066,0,2,0,0,0,0,1,0,3,1,1
3067,0,3,1,1,3,3,0,0,5,1,1
3068,0,4,1,1,3,4,0,0,1,1,3
3069,1,4,1,1,4,1,1,0,0,0,2
3070,1,5,1,0,3,2,1,1,5,1,3
3071,1,3,1,0,3,3,1,0,0,1,0
3072,0,2,2,0,3,2,1,1,0,1,4
3073,0,3,2,1,1,0,0,0,0,1,1
3074,0,3,1,0,3,0,1,1,0,1,0
3075,0,5,0,1,0,4,0,0,0,1,3
3076,1,5,0,1,1,0,1,0,0,0,0
3077,1,3,0,1,2,0,0,1,4,1,2
3078,1,3,0,1,2,1,0,0,3,0,4
3079,1,3,0,0,0,0,1,0,3,1,0
3080,1,2,1,0,4,3,1,1,1,1,0
3081,1,5,1,1,1,4,1,0,5,1,1
3082,1,4,1,0,4,0,0,0,1,1,3
3083,1,4,0,0,0,0,1,0,4,1,0
3084,1,2,0,1,2,3,1,0,4,0,3
3085,0,3,2,0,3,2,0,1,0,1,4
3086,1,5,1,1,3,2,0,1,2,1,3
3087,0,3,0,1,2,0,1,1,3,1,2
3088,1,4,0,0,0,0,0,0,4,1,1
3089,1,5,1,0,1,1,0,0,5,1,1
3090,0,5,0,0,4,2,1,0,5,1,4
3091,1,5,0,0,1,4,0,0,0,1,0
3092,1,2,2,1,1,2,1,1,0,0,3
3093,0,3,1,1,3,0,0,0,0,0,0
3094,0,3,1,1,3,0,0,0,0,0,0
3095,0,4,0,0,4,1,1,0,0,0,3
3096,1,4,0,1,2,1,1,1,4,0,3
3097,1,3,0,0,0,0,1,0,2,1,0
3098,1,3,0,1,0,0,1,1,2,1,3
3099,1,3,1,0,4,4,0,0,1,1,3
3100,1,3,1,0,3,3,1,0,1,1,0
3101,0,3,1,1,4,3,0,1,5,1,0
3102,1,5,1,0,3,3,0,1,5,1,2
3103,1,4,1,0,3,3,1,1,3,0,2
3104,1,3,0,1,2,0,1,1,4,0,3
3105,1,3,0,1,2,0,1,1,3,0,3
3106,0,3,1,0,3,1,0,0,0,1,0
3107,0,5,0,0,0,4,0,0,0,0,3
3108,0,4,1,0,4,1,1,0,0,0,2
3109,0,4,1,1,4,1,1,0,0,0,2
3110,1,3,0,1,0,1,0,1,3,1,3
3111,1,2,0,0,0,0,0,0,4,1,1
3112,1,2,0,1,4,0,1,0,1,0,2
3113,1,3,0,0,4,3,1,1,1,1,0
3114,1,4,1,0,1,3,0,0,0,0,0
3115,0,4,1,0,3,1,0,0,1,0,2
3116,0,3,1,1,3,2,0,1,0,1,0
3117,0,5,0,0,4,1,0,0,0,0,3
3118,0,4,1,1,4,1,1,0,0,0,2
3119,0,2,0,1,0,3,1,0,3,0,3
3120,1,3,1,0,4,3,0,0,1,1,3
3121,1,4,2,0,3,4,1,1,2,1,2
3122,0,3,1,1,3,0,0,0,5,0,1
3123,1,3,1,1,3,2,0,0,0,0,0
3124,0,3,2,1,1,0,1,0,0,1,1
3125,0,3,1,1,3,3,0,0,0,0,0
3126,1,5,1,0,1,4,0,1,3,1,2
3127,0,2,0,1,0,0,1,0,4,1,1
3128,1,3,0,1,2,0,1,1,3,1,4
3129,1,4,2,1,3,4,0,1,5,1,3
3130,0,5,0,0,3,3,0,0,5,0,2
3131,1,5,0,0,4,1,0,0,0,0,2
3132,1,2,1,1,3,2,0,0,0,1,0
3133,0,4,1,1,3,4,1,0,0,0,2
3134,1,5,0,0,1,4,1,0,0,1,0
3135,1,3,1,1,4,3,1,0,1,0,3
3136,1,4,0,1,3,1,1,0,1,0,3
3137,1,4,1,0,4,0,0,0,0,1,3
3138,1,5,0,1,0,0,0,0,4,1,0
3139,1,2,0,0,0,0,1,0,4,1,0
3140,1,3,0,0,4,0,1,1,2,1,0
3141,1,2,0,1,4,1,0,0,5,0,3
3142,1,3,1,1,4,4,1,0,0,1,2
3143,1,5,0,0,1,4,1,0,0,1,0
3144,1,4,2,0,3,4,0,1,2,1,3
3145,1,3,1,1,3,0,0,0,0,0,0
3146,1,3,1,1,3,4,1,0,0,1,0
3147,0,3,1,1,1,0,0,1,0,1,1
3148,0,3,1,0,3,4,0,1,0,1,0
3149,1,4,0,1,1,4,0,0,0,0,0
3150,1,5,1,1,3,2,1,1,3,1,2
3151,0,3,0,1,0,0,1,0,3,1,0
3152,1,3,0,0,0,0,0,0,3,1,0
3153,1,3,0,1,2,0,0,1,3,1,2
3154,1,2,0,0,4,1,1,0,5,0,3
3155,1,3,1,1,3,4,0,1,5,1,2
3156,1,4,1,0,3,1,0,1,5,1,2
3157,0,5,0,1,3,3,1,0,5,0,2
3158,0,3,2,0,3,2,0,1,0,1,4
3159,1,4,1,1,4,4,0,0,0,1,2
3160,1,2,1,1,3,4,0,0,0,1,0
3161,1,5,0,0,1,0,1,0,0,0,0
3162,1,4,0,1,0,0,0,0,4,1,0
3163,1,3,0,1,2,0,0,1,2,1,2
3164,1,2,0,0,4,4,0,0,5,1,2
3165,1,4,1,0,3,2,0,1,5,1,3
3166,1,5,0,0,1,0,1,0,0,0,0
3167,1,5,2,0,3,2,1,1,4,1,3
3168,1,5,2,1,1,4,0,1,5,1,1
3169,1,5,2,0,1,2,1,1,2,1,3
3170,1,4,3,0,3,3,1,1,5,1,3
3171,1,2,0,0,0,0,1,0,0,0,0
3172,1,2,0,0,2,0,1,0,0,0,3
3173,0,4,2,0,3,4,0,1,2,1,2
3174,0,2,1,0,4,4,1,0,5,1,3
3175,1,2,0,1,0,0,1,0,0,0,0
3176,1,2,0,1,0,0,1,0,0,0,0
3177,1,2,0,1,0,1,1,0,2,1,0
3178,1,2,0,1,0,1,1,0,4,0,0
3179,0,5,1,1,3,3,0,1,5,0,3
3180,0,5,1,0,3,3,0,1,1,0,2
3181,1,2,0,1,2,1,0,1,0,0,2
3182,1,3,1,0,3,2,0,0,0,1,0
3183,1,5,1,0,1,4,0,0,5,1,0
3184,1,3,0,0,4,0,0,0,2,1,0
3185,1,3,1,1,4,4,1,0,5,0,3
3186,1,3,1,1,4,1,0,0,5,1,1
3187,1,3,0,0,4,0,0,1,2,1,0
3188,1,3,2,1,1,2,1,1,0,1,2
3189,1,3,2,1,3,2,0,1,0,0,4
3190,1,3,0,0,0,0,0,0,4,1,0
3191,1,3,0,1,0,0,0,1,3,0,0
3192,1,4,0,0,4,0,0,0,2,1,0
3193,1,3,0,1,2,1,0,0,3,1,4
3194,1,4,2,0,1,0,0,1,5,1,0
3195,1,2,0,1,0,0,0,0,0,0,0
3196,1,4,2,1,1,0,0,0,0,0,1
3197,0,4,1,1,3,4,0,0,0,0,2
3198,1,2,2,1,1,2,0,1,0,1,3
3199,1,5,1,0,1,2,0,0,5,1,0
3200,1,2,1,1,1,1,0,0,5,0,0
3201,1,5,2,0,3,2,1,1,2,1,4
3202,0,3,1,1,1,1,1,1,5,1,0
3203,1,2,0,1,0,0,0,0,0,0,0
3204,1,4,3,0,3,4,1,1,4,1,2
3205,0,4,1,0,4,3,1,0,1,1,3
3206,0,5,1,0,3,3,1,1,5,0,2
3207,1,2,0,0,2,3,1,0,0,1,3
3208,1,4,1,0,3,4,1,0,0,1,2
3209,1,3,2,0,1,2,1,1,0,1,2
3210,0,4,2,1,1,3,1,1,0,1,1
3211,0,4,2,1,3,4,0,1,2,1,2
3212,1,3,0,1,0,0,0,1,3,1,3
3213,1,3,2,0,1,2,1,1,0,1,2
3214,1,5,1,0,1,4,0,0,5,1,1
3215,0,5,3,0,1,4,1,1,4,0,1
3216,0,3,0,0,2,0,1,0,2,1,1
3217,1,3,0,1,2,3,0,0,2,0,2
3218,1,4,3,0,3,4,0,1,4,0,3
3219,0,5,1,1,1,3,0,1,5,0,0
3220,1,2,0,1,2,0,1,0,0,0,2
3221,1,2,1,0,3,2,1,0,0,0,0
3222,0,2,0,1,0,3,0,0,2,0,3
3223,1,4,0,0,4,0,0,0,2,1,0
3224,1,4,3,0,3,4,1,1,4,0,3
3225,1,3,0,0,2,0,1,0,3,1,3
3226,0,3,2,1,1,1,0,0,5,1,0
3227,0,2,0,1,4,1,0,0,5,0,2
3228,1,2,0,0,2,3,1,0,0,1,3
3229,1,2,0,1,2,1,1,1,0,0,2
3230,1,2,0,0,0,0,0,0,0,0,0
3231,1,3,1,1,3,2,0,0,0,0,0
3232,1,2,1,0,3,2,1,0,0,1,0
3233,1,3,0,1,2,1,1,1,4,0,2
3234,1,2,0,1,0,3,1,0,3,0,3
3235,1,4,0,1,2,0,0,0,4,1,0
3236,1,5,0,0,2,1,0,0,5,0,2
3237,1,2,2,1,1,2,0,1,0,1,2
3238,1,3,2,0,1,0,0,1,0,1,2
3239,1,2,0,1,2,0,1,0,2,0,4
3240,1,5,2,1,1,4,1,1,5,1,1
3241,0,3,2,1,1,0,0,0,5,0,1
3242,1,3,1,1,1,0,1,0,0,0,1
3243,1,5,1,0,1,1,1,0,5,1,0
3244,0,2,0,1,0,0,0,0,2,0,3
3245,1,2,0,1,0,0,0,1,2,1,3
